SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,language,list,trialID,trial,trialType,phase,extra
108053056,0.467809319,0.494533479,1,0.476440281,0.484929115,1,4.180297852,1,0.459178329,0.504137814,1,4.111206055,1,1,spa,1,13,18,NA,audio,audio
108053064,0.467415452,0.487031966,1,0.476078361,0.481478691,1,4.178375244,1,0.458752573,0.492585242,1,4.101425171,1,1,spa,1,13,18,NA,audio,audio
108053072,0.465698898,0.502535999,1,0.471110106,0.496056259,1,4.198760986,1,0.46028772,0.509015739,1,4.11315918,1,1,spa,1,13,18,NA,audio,audio
108053080,0.465206504,0.492188722,1,0.473833323,0.485971242,1,4.190368652,1,0.456579655,0.498406202,1,4.102615356,1,1,spa,1,13,18,NA,audio,audio
108053088,0.46188426,0.487263024,1,0.46700111,0.48410219,1,4.188644409,1,0.45676744,0.490423858,1,4.089599609,1,1,spa,1,13,18,NA,audio,audio
108053096,0.463054955,0.493998468,1,0.472089022,0.487013161,1,4.198852539,1,0.454020917,0.500983775,1,4.095565796,1,1,spa,1,13,18,NA,audio,audio
108053104,0.465315342,0.49564594,1,0.472299635,0.489466667,1,4.19342041,1,0.458331019,0.501825213,1,4.121551514,1,1,spa,1,13,18,NA,audio,audio
108053112,0.465789616,0.491455257,1,0.474391639,0.483320862,1,4.204910278,1,0.457187593,0.499589652,1,4.110290527,1,1,spa,1,13,18,NA,audio,audio
108053120,0.462314934,0.494434595,1,0.468246579,0.49391982,1,4.197113037,1,0.456383288,0.494949371,1,4.09576416,1,1,spa,1,13,18,NA,audio,audio
108053128,0.466016889,0.491792411,1,0.471753448,0.491754562,1,4.191726685,1,0.460280359,0.49183026,1,4.117034912,1,1,spa,1,13,18,NA,audio,audio
108053136,0.46458903,0.491813481,1,0.470507711,0.491580725,1,4.196472168,1,0.458670348,0.492046237,1,4.112548828,1,1,spa,1,13,18,NA,audio,audio
108053144,0.463522762,0.492334187,1,0.471483618,0.485047191,1,4.193527222,1,0.455561906,0.499621183,1,4.115875244,1,1,spa,1,13,18,NA,audio,audio
108053152,0.463584065,0.491733909,1,0.470853895,0.48930943,1,4.201751709,1,0.456314266,0.494158417,1,4.113769531,1,1,spa,1,13,18,NA,audio,audio
108053160,0.464838326,0.489239097,1,0.47106576,0.483866692,1,4.189590454,1,0.458610922,0.494611472,1,4.094711304,1,1,spa,1,13,18,NA,audio,audio
108053168,0.464873224,0.491717577,1,0.470992953,0.485011786,1,4.168685913,1,0.458753496,0.498423398,1,4.085357666,1,1,spa,1,13,18,NA,audio,audio
108053176,0.462715447,0.494168341,1,0.465734512,0.488057345,1,4.186553955,1,0.459696382,0.500279367,1,4.096511841,1,1,spa,1,13,18,NA,audio,audio
108053184,0.460535139,0.496076405,1,0.467751116,0.492760867,1,4.167724609,1,0.453319162,0.499391913,1,4.106216431,1,1,spa,1,13,18,NA,audio,audio
108053192,0.463001728,0.491038263,1,0.468045682,0.479203552,1,4.179504395,1,0.457957774,0.502873003,1,4.109115601,1,1,spa,1,13,18,NA,audio,audio
108053200,0.463520288,0.495032966,1,0.469719291,0.492291063,1,4.182098389,1,0.457321316,0.497774899,1,4.10043335,1,1,spa,1,13,18,NA,audio,audio
108053208,0.464209914,0.487687945,1,0.469175071,0.482570052,1,4.199401855,1,0.459244728,0.492805809,1,4.075500488,1,1,spa,1,13,18,NA,audio,audio
108053216,0.463263214,0.476459265,1,0.46782589,0.484577835,1,4.204727173,1,0.458700567,0.468340725,1,4.062301636,1,1,spa,1,13,18,NA,audio,audio
108053224,0.462667227,0.491511703,1,0.468890846,0.489918381,1,4.219894409,1,0.456443578,0.493104994,1,4.073547363,1,1,spa,1,13,18,NA,audio,audio
108053232,0.461347818,0.492320746,1,0.468600988,0.49040097,1,4.214889526,1,0.454094619,0.494240522,1,4.09463501,1,1,spa,1,13,18,NA,audio,audio
108053240,0.461387455,0.487677991,1,0.470185935,0.488349617,1,4.215484619,1,0.452589005,0.487006336,1,4.079742432,1,1,spa,1,13,18,NA,audio,audio
108053248,0.459533095,0.492907465,1,0.466532648,0.48404029,1,4.208618164,1,0.452533573,0.501774609,1,4.08770752,1,1,spa,1,13,18,NA,audio,audio
108053256,0.461200565,0.490723968,1,0.464022905,0.492417276,1,4.193572998,1,0.458378226,0.489030629,1,4.08454895,1,1,spa,1,13,18,NA,audio,audio
108053264,0.461612523,0.466890395,1,0.466477007,0.486084729,1,4.205780029,1,0.456748009,0.44769603,1,4.182739258,1,1,spa,1,13,18,NA,audio,audio
108053272,0.463425756,0.485965371,1,0.469703615,0.48068738,1,4.20413208,1,0.457147896,0.491243362,1,4.075820923,1,1,spa,1,13,18,NA,audio,audio
108053280,0.463074267,0.487678349,1,0.470671445,0.477054894,1,4.217529297,1,0.455477118,0.498301804,1,4.077041626,1,1,spa,1,13,18,NA,audio,audio
108053288,0.460358083,0.480551898,1,0.467183918,0.48591271,1,4.223739624,1,0.453532219,0.475191116,1,4.062911987,1,1,spa,1,13,18,NA,audio,audio
108053296,0.451231956,0.498560965,1,0.454046369,0.49619475,1,4.205993652,1,0.448417574,0.50092715,1,4.093719482,1,1,spa,1,13,18,NA,audio,audio
108053304,0.416647255,0.507107258,1,0.417230666,0.510064244,1,4.213302612,1,0.416063845,0.504150331,1,4.052719116,1,1,spa,1,13,18,NA,audio,audio
108053312,0.380919844,0.531218529,1,0.380411893,0.533994853,1,4.221618652,1,0.381427795,0.528442144,1,4.093353271,1,1,spa,1,13,18,NA,audio,audio
108053320,0.360871285,0.542808414,1,0.356673717,0.533194005,1,4.183044434,1,0.365068853,0.552422822,1,4.096664429,1,1,spa,1,13,18,NA,audio,audio
108053328,0.335127711,0.559463739,1,0.333601564,0.552732766,1,4.175216675,1,0.336653858,0.566194773,1,4.091598511,1,1,spa,1,13,18,NA,audio,audio
108053344,0.329692841,0.56682539,1,0.330764621,0.564134359,1,4.213623047,1,0.328621089,0.56951648,1,4.114868164,1,1,spa,1,13,18,NA,audio,audio
108053352,0.333936661,0.566604912,1,0.339998126,0.558974266,1,4.230743408,1,0.327875197,0.574235559,1,4.134475708,1,1,spa,1,13,18,NA,audio,audio
108053360,0.329572618,0.565440893,1,0.331572741,0.56669414,1,4.221878052,1,0.327572495,0.564187706,1,4.125305176,1,1,spa,1,13,18,NA,audio,audio
108053368,0.326558888,0.556254387,1,0.332533687,0.562394023,1,4.240234375,1,0.320584089,0.55011481,1,4.129882813,1,1,spa,1,13,18,NA,audio,audio
108053376,0.330230176,0.561825275,1,0.337484002,0.573530436,1,4.24710083,1,0.322976351,0.550120056,1,4.13760376,1,1,spa,1,13,18,NA,audio,audio
108053384,0.330546737,0.562814474,1,0.335427225,0.567150891,1,4.224731445,1,0.325666249,0.558478057,1,4.142242432,1,1,spa,1,13,18,NA,audio,audio
108053392,0.326222658,0.560294986,1,0.328876257,0.567880094,1,4.208435059,1,0.323569089,0.552709818,1,4.133499146,1,1,spa,1,13,18,NA,audio,audio
108053400,0.325033903,0.562943339,1,0.328962445,0.569560707,1,4.222839355,1,0.321105361,0.556325972,1,4.124038696,1,1,spa,1,13,18,NA,audio,audio
108053408,0.325264096,0.56370604,1,0.324304223,0.562079489,1,4.200912476,1,0.32622394,0.565332651,1,4.114227295,1,1,spa,1,13,18,NA,audio,audio
108053416,0.326826334,0.576438189,1,0.323697805,0.571174622,1,4.22605896,1,0.329954833,0.581701815,1,4.101043701,1,1,spa,1,13,18,NA,audio,audio
108053424,0.327495992,0.572293162,1,0.333535582,0.562074423,1,4.246032715,1,0.321456373,0.582511842,1,4.082092285,1,1,spa,1,13,18,NA,audio,audio
108053432,0.325903416,0.562413156,1,0.329792768,0.551088691,1,4.229141235,1,0.322014034,0.573737621,1,4.095733643,1,1,spa,1,13,18,NA,audio,audio
108053448,0.32522136,0.568133473,1,0.326879919,0.565591276,1,4.248352051,1,0.323562831,0.570675611,1,4.108566284,1,1,spa,1,13,18,NA,audio,audio
108053456,0.325953901,0.570567489,1,0.330064446,0.552751243,1,4.247055054,1,0.321843326,0.588383675,1,4.102340698,1,1,spa,1,13,18,NA,audio,audio
108053464,0.328744531,0.579485059,1,0.336160809,0.564260781,1,4.258544922,1,0.321328223,0.594709337,1,4.033950806,1,1,spa,1,13,18,NA,audio,audio
108053472,0.321651995,0.567122638,1,0.333365738,0.576522887,1,4.255508423,1,0.309938222,0.55772239,1,4.180526733,1,1,spa,1,13,18,NA,audio,audio
108053480,0.320336491,0.573515415,1,0.32710132,0.55612272,1,4.218261719,1,0.313571662,0.59090817,1,4.15032959,1,1,spa,1,13,18,NA,audio,audio
108053488,0.332638204,0.633921206,1,0.336238891,0.564879835,1,4.234741211,1,0.329037488,0.702962577,1,3.924835205,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053496,0.333176464,0.591676116,1,0.337991953,0.563928425,1,4.248458862,1,0.328360975,0.619423747,1,4.052261353,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053504,0.32111764,0.569081068,1,0.332536876,0.539086938,1,4.391021729,1,0.309698373,0.599075139,1,4.075576782,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053512,,,0.5,0.317781419,0.53459537,1,4.352294922,1,,,0,,0,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053520,0.322679758,0.542553902,1,0.336500376,0.571681499,1,4.289703369,1,0.30885914,0.513426363,1,4.150604248,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053528,0.332309425,0.605804563,1,0.33146733,0.574602008,1,4.279006958,1,0.333151489,0.637007117,1,4.001449585,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053536,0.324298561,0.551284671,1,0.335399926,0.57218796,1,4.282989502,1,0.313197166,0.530381441,1,4.188842773,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053544,0.323948085,0.535908818,1,0.333492309,0.557171404,1,4.401931763,1,0.314403862,0.514646232,1,4.183258057,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053552,0.323908716,0.541402578,1,0.332870632,0.550825,1,4.433486938,1,0.3149468,0.531980097,1,4.180252075,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053560,0.322270989,0.552611113,1,0.328262806,0.561064363,1,4.285110474,1,0.316279173,0.544157803,1,4.21270752,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053568,0.329415798,0.559523582,1,0.336313576,0.56450218,1,4.284576416,1,0.322517991,0.554544985,1,4.080581665,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053576,0.328762561,0.55379653,1,0.336811781,0.564812362,1,4.304336548,1,0.320713341,0.542780697,1,4.059524536,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053584,0.322288245,0.551064909,1,0.327548683,0.562672317,1,4.273010254,1,0.317027807,0.5394575,1,4.052688599,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053592,0.326600671,0.553124845,1,0.332666546,0.571401298,1,4.289276123,1,0.320534825,0.534848392,1,4.053024292,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053600,0.325485826,0.555542946,1,0.324882329,0.552102268,1,4.259750366,1,0.326089293,0.558983624,1,4.100967407,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053608,0.32614994,0.563813448,1,0.328098953,0.561661363,1,4.325317383,1,0.324200958,0.565965533,1,4.117675781,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053616,0.328368247,0.571714044,1,0.335241765,0.569143414,1,4.35458374,1,0.321494728,0.574284613,1,4.150741577,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053624,0.326403439,0.58319068,1,0.327861726,0.574580967,1,4.314956665,1,0.324945122,0.591800392,1,4.166702271,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053632,0.328408957,0.574541926,1,0.330953121,0.566047192,1,4.317077637,1,0.325864792,0.583036721,1,4.153305054,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053640,0.326726288,0.569071054,1,0.330272138,0.560627222,1,4.313583374,1,0.323180437,0.577514827,1,4.135406494,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053648,0.326326638,0.564806283,1,0.330081999,0.555057108,1,4.327453613,1,0.322571278,0.574555457,1,4.142593384,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053656,0.328778207,0.574764729,1,0.333503634,0.568508863,1,4.319656372,1,0.324052781,0.581020534,1,4.151321411,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053664,0.326601595,0.574376762,1,0.328289211,0.561307669,1,4.328308105,1,0.324913979,0.587445855,1,4.153213501,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053680,0.324136555,0.572153807,1,0.326751262,0.569976032,1,4.32472229,1,0.321521848,0.574331522,1,4.142425537,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053688,0.323820442,0.563205898,1,0.327548265,0.563171029,1,4.310317993,1,0.320092618,0.563240767,1,4.117721558,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053696,0.32624948,0.573185921,1,0.332281619,0.56994313,1,4.316619873,1,0.320217341,0.576428771,1,4.123504639,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053704,0.321099281,0.562076807,1,0.324368775,0.559902489,1,4.312332153,1,0.317829788,0.564251065,1,4.095703125,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053712,0.323003143,0.570709705,1,0.327601463,0.569062293,1,4.275131226,1,0.318404824,0.572357059,1,4.117263794,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053720,0.328636855,0.577108979,1,0.334071457,0.572983503,1,4.326400757,1,0.323202252,0.581234515,1,4.149032593,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053728,0.322967231,0.557753801,1,0.325706601,0.548651576,1,4.279159546,1,0.320227861,0.566856027,1,4.099212646,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053736,0.324672282,0.563852012,1,0.328955531,0.559205413,1,4.269577026,1,0.320389003,0.568498611,1,4.093444824,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053744,0.327421486,0.563333035,1,0.336777776,0.567902446,1,4.2890625,1,0.318065196,0.558763623,1,4.068847656,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053752,0.32445702,0.561161995,1,0.332129091,0.564917207,1,4.277481079,1,0.316784948,0.557406783,1,4.053283691,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053760,0.321733683,0.560355544,1,0.332736194,0.559418857,1,4.283889771,1,0.310731173,0.561292231,1,4.055709839,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053768,0.32301569,0.559790909,1,0.33106789,0.563342333,1,4.256484985,1,0.31496349,0.556239486,1,4.04574585,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053776,0.321605474,0.555723071,1,0.326938242,0.560896218,1,4.241607666,1,0.316272706,0.550549984,1,4.040054321,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053784,0.323987901,0.556815743,1,0.330998808,0.563135147,1,4.253463745,1,0.316976994,0.550496399,1,4.035247803,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053792,0.324962974,0.555725813,1,0.332227856,0.555326641,1,4.241912842,1,0.317698121,0.556124985,1,4.031707764,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053800,0.322349489,0.560275793,1,0.327367872,0.561939299,1,4.232727051,1,0.317331135,0.558612227,1,4.0262146,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053808,0.323856652,0.563182712,1,0.330150962,0.560117066,1,4.241165161,1,0.317562312,0.566248417,1,4.025100708,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053816,0.323967755,0.560267687,1,0.329384148,0.554877937,1,4.212600708,1,0.318551362,0.565657377,1,4.028305054,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053824,0.315735221,0.573087752,1,0.320746481,0.556280136,1,4.207092285,1,0.31072396,0.589895368,1,4.056030273,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053832,0.278875709,0.535382867,1,0.279617548,0.524356246,1,4.204696655,1,0.278133839,0.546409488,1,4.032531738,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053840,0.25264436,0.519832253,1,0.249420866,0.504065096,1,4.18939209,1,0.255867869,0.535599411,1,3.998672485,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053848,0.23772873,0.506314158,1,0.235837609,0.488498867,1,4.118041992,1,0.239619851,0.524129391,1,4.010910034,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053856,0.237842262,0.495602638,1,0.238898396,0.481006324,1,4.123550415,1,0.236786127,0.510198951,1,4.00453186,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053864,0.238940731,0.498557597,1,0.241379797,0.487621784,1,4.130889893,1,0.236501664,0.509493411,1,4.011947632,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053872,0.238681346,0.495884597,1,0.238581166,0.487064779,1,4.131195068,1,0.238781512,0.504704416,1,3.97756958,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053880,0.242906779,0.498519957,1,0.244658127,0.490678132,1,4.121185303,1,0.241155416,0.506361783,1,3.976913452,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053888,0.238436848,0.496021867,1,0.23963505,0.498230517,1,4.111297607,1,0.237238631,0.493813246,1,3.920196533,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053896,0.235020086,0.478519857,1,0.234859675,0.490639657,1,4.091110229,1,0.235180497,0.466400027,1,3.866699219,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053904,0.235709667,0.468640774,1,0.232940584,0.488746166,1,4.085205078,1,0.23847875,0.448535383,1,3.831283569,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053912,0.238524914,0.439257652,1,0.232930571,0.485204399,1,4.068878174,1,0.244119257,0.393310905,1,3.670837402,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053920,0.244897902,0.424655616,1,0.238923252,0.485411793,1,4.080947876,1,0.250872552,0.363899469,1,3.615615845,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053936,0.241922334,0.424761593,1,0.239715785,0.489165217,1,4.081741333,1,0.244128883,0.36035797,1,3.596755981,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053944,0.229987741,0.47413981,1,0.236993298,0.484637052,1,4.086929321,1,0.222982183,0.463642538,1,4.036254883,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053952,0.227066457,0.471833348,1,0.232014418,0.474432409,1,4.056564331,1,0.222118482,0.469234288,1,3.999923706,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053960,0.231057674,0.492014527,1,0.234225065,0.477922291,1,4.052215576,1,0.227890298,0.506106734,1,4.01322937,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053968,0.228432804,0.48758024,1,0.232672736,0.474786609,1,4.059234619,1,0.224192858,0.50037384,1,4.002761841,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053976,0.225721598,0.436599165,1,0.231577098,0.473583966,1,4.052780151,1,0.219866097,0.399614364,1,3.821868896,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053984,0.239818513,0.471918106,1,0.230246678,0.479269415,1,4.034759521,1,0.249390364,0.464566767,1,3.652984619,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108053992,0.241680086,0.343283057,1,0.228876069,0.481892556,1,4.01713562,1,0.254484117,0.204673558,1,3.334030151,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054000,0.239804283,0.439523965,1,0.233528227,0.481825233,1,4.008956909,1,0.246080339,0.397222698,1,3.458816528,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054008,0.218608022,0.521608055,1,0.228361949,0.490304917,1,3.983184814,1,0.208854094,0.552911222,1,3.794937134,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054024,0.220123634,0.478803039,1,0.22355105,0.477611005,1,3.980941772,1,0.216696218,0.479995072,1,3.866470337,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054032,0.223862767,0.487345546,1,0.22857666,0.480152667,1,3.980361938,1,0.219148889,0.494538426,1,3.916549683,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054040,0.224037394,0.481132925,1,0.230407417,0.472321242,1,3.970962524,1,0.217667371,0.489944577,1,3.931976318,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054048,0.225893795,0.487125397,1,0.23198764,0.474529475,1,3.965484619,1,0.219799951,0.499721289,1,3.899841309,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054056,0.23168008,0.492196202,1,0.233701587,0.47667256,1,3.974853516,1,0.229658574,0.507719815,1,3.78314209,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054064,0.225719064,0.490527034,1,0.231974706,0.472194254,1,3.968688965,1,0.219463408,0.508859813,1,3.89793396,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054072,0.2321814,0.519043624,1,0.235493824,0.488206595,1,3.954544067,1,0.228868976,0.549880683,1,3.844055176,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054080,0.229848936,0.502909243,1,0.232446715,0.477272242,1,3.956054688,1,0.227251157,0.528546274,1,3.853210449,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054088,0.228593752,0.478094757,1,0.232301295,0.458590209,1,3.910430908,1,0.224886209,0.497599274,1,3.845306396,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054096,0.228221148,0.482494473,1,0.230586603,0.464792341,1,3.924713135,1,0.225855678,0.500196636,1,3.867980957,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054104,0.224390686,0.462573081,1,0.230302289,0.463981926,1,3.923690796,1,0.218479097,0.461164236,1,3.784851074,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054112,0.227119371,0.469736397,1,0.230690509,0.452044159,1,3.895141602,1,0.223548234,0.487428606,1,3.836837769,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054120,0.228932902,0.480675936,1,0.22682026,0.464161605,1,3.897369385,1,0.231045544,0.497190297,1,3.755050659,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054128,0.224797606,0.487362683,1,0.226763979,0.478082895,1,3.909057617,1,0.222831249,0.496642441,1,3.784683228,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054136,0.226198778,0.484322846,1,0.227990165,0.477289081,1,3.911972046,1,0.22440739,0.491356581,1,3.81362915,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054144,0.224460721,0.471428096,1,0.22938925,0.480096132,1,3.91519165,1,0.219532207,0.462760061,1,3.758728027,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054152,0.227121025,0.465565503,1,0.231472328,0.474306494,1,3.913894653,1,0.222769722,0.456824481,1,3.797836304,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054160,0.228597894,0.472191513,1,0.227655888,0.481089503,1,3.922576904,1,0.229539901,0.463293552,1,3.806915283,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054168,0.224520594,0.476872802,1,0.22724925,0.471430153,1,3.909286499,1,0.221791923,0.482315481,1,3.828018188,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054176,0.228035867,0.476001561,1,0.231457993,0.474879712,1,3.904769897,1,0.224613756,0.47712338,1,3.82170105,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054184,0.226248845,0.481469452,1,0.226681277,0.47836405,1,3.900283813,1,0.225816414,0.484574854,1,3.87272644,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054192,0.226068512,0.478250355,1,0.228878856,0.476006508,1,3.904647827,1,0.223258168,0.480494201,1,3.82131958,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054200,0.267187059,0.47780627,1,0.261527777,0.476936787,1,3.926223755,1,0.272846341,0.478675753,1,3.808135986,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054208,0.339631438,0.462682605,1,0.324961573,0.461966276,1,3.945602417,1,0.354301274,0.463398904,1,3.840576172,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054216,0.410557508,0.486066282,1,0.395401448,0.469128191,1,3.953811646,1,0.425713569,0.503004372,1,3.848617554,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054224,0.480021715,0.473856062,1,0.467395604,0.46208486,1,3.967437744,1,0.492647827,0.485627264,1,3.804382324,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054232,0.549549341,0.471492171,1,0.536893725,0.462946445,1,3.953689575,1,0.562204897,0.480037928,1,3.781173706,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054240,0.608284891,0.475990057,1,0.601470649,0.459571093,1,3.940307617,1,0.615099132,0.492408991,1,3.797149658,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054248,0.66506362,0.482051551,1,0.660919189,0.45061788,1,3.950942993,1,0.669208109,0.513485253,1,3.815002441,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054256,0.703520417,0.489343137,1,0.704973578,0.450342715,1,3.933929443,1,0.702067316,0.528343558,1,3.828903198,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054264,0.698289275,0.48476246,1,0.706879616,0.448438704,1,3.936431885,1,0.689698875,0.521086216,1,3.839080811,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054272,0.702339172,0.477025092,1,0.706730545,0.4460271,1,3.94833374,1,0.697947741,0.508023083,1,3.814849854,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054280,0.705551207,0.483013093,1,0.709225893,0.449624389,1,3.936401367,1,0.701876521,0.516401768,1,3.820953369,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054288,0.702889502,0.483991802,1,0.710951626,0.45526734,1,3.95111084,1,0.694827378,0.512716293,1,3.818389893,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054296,0.701372147,0.489010632,1,0.705302179,0.456261724,1,3.946731567,1,0.697442174,0.52175951,1,3.827590942,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054304,0.699778259,0.486596704,1,0.70674479,0.459431589,1,3.946792603,1,0.692811728,0.513761818,1,3.829177856,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054312,0.702193677,0.488931417,1,0.701141298,0.477560878,1,4.005813599,1,0.703246057,0.500301957,1,3.781982422,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054320,0.703165591,0.489899635,1,0.70298183,0.471978605,1,4.013565063,1,0.703349352,0.507820666,1,3.789672852,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054328,0.702616811,0.493900746,1,0.701438546,0.481116474,1,4.02230835,1,0.703795075,0.506685019,1,3.769775391,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054336,0.704329967,0.487608612,1,0.703774989,0.468568146,1,4.026412964,1,0.704884946,0.506649077,1,3.781295776,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054344,0.700807095,0.49594143,1,0.700838625,0.475521028,1,4.023971558,1,0.700775564,0.516361833,1,3.811218262,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054352,0.703078151,0.494232416,1,0.704058826,0.480141014,1,4.008804321,1,0.702097535,0.508323848,1,3.802246094,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054368,0.704451442,0.492589533,1,0.704081714,0.476543099,1,4.045578003,1,0.704821169,0.508635938,1,3.7915802,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
108054376,0.707020938,0.497157633,1,0.703371286,0.487511873,1,4.045669556,1,0.71067059,0.506803393,1,3.765518188,1,1,spa,1,13,18,NA,target_distractor,zorro-seta
