SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,baby_id,dataBirth,sex,testDate,language,list,trialID,trial,trialType,getter,phase,stimulus,locationTarget
602492480,0.304301977,0.446923822,1,0.319127977,0.531283081,1,3.149673462,1,0.289475948,0.362564564,1,2.590255737,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492480,0.299744457,0.425814569,1,0.302051306,0.488825083,1,3.099899292,1,0.297437608,0.362804025,1,2.568344116,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492480,0.298923045,0.417054087,1,0.299167663,0.487963796,1,3.061752319,1,0.298678428,0.346144378,1,2.549697876,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492480,0.304457337,0.442411989,1,0.307051927,0.501294136,1,3.069854736,1,0.301862746,0.383529842,1,2.639938354,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492480,0.300367057,0.431259632,1,0.30370912,0.472121596,1,3.040267944,1,0.297025025,0.390397698,1,2.65057373,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492480,0.298174798,0.434126735,1,0.301011831,0.480348885,1,3.024658203,1,0.295337766,0.387904584,1,2.649703979,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.297218502,0.430433601,1,0.297004342,0.473447204,1,3.040344238,1,0.297432691,0.387419999,1,2.642288208,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.297845304,0.390981197,1,0.303183943,0.429980248,1,2.943710327,1,0.292506665,0.351982176,1,2.593933105,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.30365932,0.422596186,1,0.304129064,0.503239334,1,3.065689087,1,0.303189576,0.341953039,1,2.532440186,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.297842026,0.400311351,1,0.292989254,0.462826848,1,3.009597778,1,0.302694827,0.337795883,1,2.54826355,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.301368833,0.412714094,1,0.305900246,0.470525682,1,3.029144287,1,0.296837419,0.354902506,1,2.555267334,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.296721429,0.399161994,1,0.290571868,0.451043099,1,2.996520996,1,0.302870989,0.34728092,1,2.585586548,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.297212362,0.398500472,1,0.301370978,0.434005767,1,2.966537476,1,0.293053716,0.362995178,1,2.533630371,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492544,0.300626069,0.452772349,1,0.3094953,0.52291429,1,3.106338501,1,0.291756839,0.382630408,1,2.609451294,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.30437994,0.40170306,1,0.301265895,0.458550751,1,2.988845825,1,0.307493955,0.344855368,1,2.54006958,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.304441512,0.425154805,1,0.312920421,0.456174701,1,2.96937561,1,0.295962572,0.394134879,1,2.62121582,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.304827064,0.403132677,1,0.310648501,0.452501595,1,2.983520508,1,0.299005628,0.353763789,1,2.551345825,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.297747195,0.409435242,1,0.297653407,0.449770212,1,2.950531006,1,0.297841012,0.369100273,1,2.534545898,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.310756147,0.366877854,1,0.308937937,0.398786873,1,2.876617432,1,0.312574327,0.334968865,1,2.48210144,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.318267763,0.424929321,1,0.322365552,0.495246023,1,3.040710449,1,0.314170003,0.354612648,1,2.524887085,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.30917567,0.427816868,1,0.311709911,0.463727057,1,2.955795288,1,0.3066414,0.391906649,1,2.629501343,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492608,0.311874807,0.438853621,1,0.310376346,0.484956414,1,3.002182007,1,0.313373268,0.392750829,1,2.601760864,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.315980136,0.423463702,1,0.314978957,0.474452943,1,3.001419067,1,0.316981286,0.372474462,1,2.527191162,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.310190141,0.394793123,1,0.304899335,0.434662521,1,2.915908813,1,0.315480977,0.354923725,1,2.49786377,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.318310082,0.435770512,1,0.320529073,0.524162173,1,3.032150269,1,0.31609112,0.34737882,1,2.483596802,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.312809885,0.421858639,1,0.317799836,0.468620688,1,2.932861328,1,0.307819933,0.375096589,1,2.507919312,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.307577491,0.432627738,1,0.307203978,0.487952858,1,2.970947266,1,0.307951003,0.377302587,1,2.559463501,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.310685873,0.435700715,1,0.311831623,0.483787984,1,2.978164673,1,0.309540123,0.387613416,1,2.572814941,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.312791109,0.434189618,1,0.309196711,0.488451838,1,2.942703247,1,0.316385508,0.379927367,1,2.549423218,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492672,0.307837188,0.430451989,1,0.307283938,0.472207218,1,2.967498779,1,0.308390409,0.38869673,1,2.548583984,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.3151232,0.432404011,1,0.318074524,0.453960747,1,2.913803101,1,0.312171876,0.410847276,1,2.590774536,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.309524089,0.43386963,1,0.308461457,0.485691249,1,2.923202515,1,0.310586721,0.382048011,1,2.531417847,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.309028864,0.433956534,1,0.310576707,0.467530429,1,2.885894775,1,0.30748105,0.400382638,1,2.55682373,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.318646938,0.44199276,1,0.321006596,0.515834987,1,2.990310669,1,0.316287279,0.368150562,1,2.464157104,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.315967113,0.445406497,1,0.320405185,0.526880682,1,3.024719238,1,0.31152904,0.363932312,1,2.430389404,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.314780653,0.416535497,1,0.310742646,0.477678686,1,2.93762207,1,0.318818659,0.355392277,1,2.461212158,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.311852634,0.407277703,1,0.31039691,0.433257073,1,2.862640381,1,0.313308388,0.381298304,1,2.496704102,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492736,0.320717454,0.485725582,1,0.324546546,0.559554517,1,3.052566528,1,0.316888392,0.411896676,1,2.539215088,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.310001314,0.39917767,1,0.304543197,0.44833836,1,2.885513306,1,0.31545943,0.350016952,1,2.458084106,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.311126798,0.420003593,1,0.30830884,0.472020447,1,2.941925049,1,0.313944757,0.367986709,1,2.494766235,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.314273596,0.457914799,1,0.320581615,0.528264046,1,3.032699585,1,0.307965547,0.387565553,1,2.546630859,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.314832091,0.411923409,1,0.313912868,0.45794481,1,2.90788269,1,0.315751284,0.365902036,1,2.509735107,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.368376225,0.411239147,1,0.362648517,0.461235166,1,2.968978882,1,0.374103934,0.361243099,1,2.516677856,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.424634784,0.39449352,1,0.409620255,0.421023786,1,2.920822144,1,0.439649314,0.367963225,1,2.540130615,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.498885602,0.438780278,1,0.490457952,0.510214508,1,3.12109375,1,0.507313251,0.367346048,1,2.539337158,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492800,0.558973134,0.421713918,1,0.555227876,0.434359819,1,2.972488403,1,0.562718391,0.409068018,1,2.632568359,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.616028547,0.430165857,1,0.612405002,0.4135952,1,2.907043457,1,0.619652033,0.446736515,1,2.663894653,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.672694325,0.403435946,1,0.683027029,0.386308104,1,2.86781311,1,0.662361622,0.420563817,1,2.642959595,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.695262074,0.374782026,1,0.708789825,0.347683012,1,2.765045166,1,0.681734324,0.401881069,1,2.630050659,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.696927369,0.41442889,1,0.705569267,0.43808043,1,2.88684082,1,0.68828547,0.390777379,1,2.634277344,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.698596239,0.405560255,1,0.716405571,0.400849819,1,2.821136475,1,0.680786967,0.410270691,1,2.646377563,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.694343805,0.402896583,1,0.703419745,0.39466694,1,2.819946289,1,0.685267866,0.411126256,1,2.601531982,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.697799444,0.400418639,1,0.71631515,0.367889255,1,2.820602417,1,0.679283798,0.432947993,1,2.661499023,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492864,0.694371104,0.410113931,1,0.707046568,0.404716015,1,2.883758545,1,0.68169558,0.415511876,1,2.638748169,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.697051048,0.418901801,1,0.716599584,0.403444201,1,2.864959717,1,0.677502513,0.434359431,1,2.640731812,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.699853539,0.421710849,1,0.717564046,0.395796329,1,2.88734436,1,0.682143033,0.447625339,1,2.717681885,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.702053726,0.393722028,1,0.717296779,0.378557831,1,2.810058594,1,0.686810672,0.408886224,1,2.623260498,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.696198761,0.415589124,1,0.710445404,0.406733781,1,2.904800415,1,0.681952119,0.424444467,1,2.667633057,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.703302383,0.411595166,1,0.717981935,0.404933333,1,2.878799438,1,0.688622892,0.418256998,1,2.629653931,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.69456768,0.420201063,1,0.709661543,0.406611532,1,2.876373291,1,0.679473817,0.433790624,1,2.652404785,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602492992,0.694537282,0.421634674,1,0.708125889,0.429678887,1,2.920410156,1,0.680948675,0.413590491,1,2.607376099,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,7,6,1,5,target_distractor,claus-pastanaga,left
602495808,0.517506719,0.488459587,1,0.515647113,0.562277853,1,3.546829224,1,0.519366384,0.414641351,1,3.063659668,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495808,0.509025097,0.453469992,1,0.509545207,0.51468426,1,3.481765747,1,0.508505046,0.392255694,1,2.980422974,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495808,0.508671522,0.469828248,1,0.507945657,0.523217499,1,3.498153687,1,0.509397388,0.416439027,1,3.045928955,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.510052443,0.444927782,1,0.51092267,0.472431719,1,3.40196228,1,0.509182215,0.417423844,1,3.021469116,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.507603884,0.47819829,1,0.504918575,0.528818965,1,3.519195557,1,0.510289192,0.427577615,1,3.070541382,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.50976783,0.43913722,1,0.505430877,0.510517895,1,3.472396851,1,0.514104784,0.367756575,1,2.989074707,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.51242888,0.435182929,1,0.509541154,0.528743386,1,3.507507324,1,0.515316546,0.341622502,1,2.881225586,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.507828593,0.489680916,1,0.512105584,0.506094396,1,3.461486816,1,0.503551543,0.473267436,1,3.139266968,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.503844738,0.449237466,1,0.503214121,0.543985188,1,3.554214478,1,0.504475415,0.354489774,1,2.880493164,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495872,0.512393713,0.430984467,1,0.517754853,0.490741074,1,3.472763062,1,0.507032633,0.37122786,1,2.948898315,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.512151599,0.457791865,1,0.511874795,0.504151821,1,3.478897095,1,0.512428403,0.411431879,1,3.028533936,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.506383181,0.440659702,1,0.506092489,0.537149191,1,3.558639526,1,0.506673872,0.344170213,1,2.917678833,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.508058608,0.430121183,1,0.506485105,0.517814517,1,3.494232178,1,0.509632111,0.34242788,1,2.912918091,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.497707278,0.498436391,1,0.503492713,0.541619122,1,3.526672363,1,0.491921842,0.455253631,1,3.088973999,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.502071977,0.466240048,1,0.501193583,0.565998852,1,3.55015564,1,0.50295037,0.366481274,1,2.922943115,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.492105544,0.481915861,1,0.491340429,0.539839625,1,3.509277344,1,0.492870629,0.423992097,1,3.002182007,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.495258212,0.480936468,1,0.490853518,0.549656093,1,3.53692627,1,0.499662876,0.412216872,1,2.997772217,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602495936,0.493268788,0.494856477,1,0.496536106,0.550042033,1,3.561584473,1,0.49000147,0.43967092,1,3.057952881,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.495351493,0.489731252,1,0.498308152,0.563565552,1,3.570663452,1,0.492394835,0.415896982,1,2.992843628,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.492634833,0.506228507,1,0.493450999,0.565331757,1,3.572769165,1,0.491818666,0.447125226,1,3.083267212,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.494018257,0.472471356,1,0.496453822,0.566229582,1,3.570037842,1,0.491582662,0.378713101,1,2.987609863,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.498606563,0.47900033,1,0.498123199,0.558834136,1,3.556640625,1,0.499089897,0.399166524,1,2.993133545,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.489905149,0.53030467,1,0.494499832,0.563386202,1,3.585876465,1,0.485310465,0.497223169,1,3.176116943,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.492314667,0.514842749,1,0.497490078,0.558137417,1,3.585739136,1,0.487139255,0.47154814,1,3.132705688,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.498347312,0.51464498,1,0.499631494,0.577620029,1,3.605438232,1,0.49706313,0.451669961,1,3.076477051,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496000,0.495267957,0.488112688,1,0.491873324,0.570091486,1,3.569992065,1,0.498662591,0.40613386,1,3.032943726,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.498424768,0.493252873,1,0.493273348,0.574360132,1,3.575683594,1,0.503576219,0.412145644,1,3.03364563,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.495013952,0.517704904,1,0.499351054,0.567423344,1,3.611495972,1,0.49067688,0.467986465,1,3.166610718,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.492067337,0.502887845,1,0.488952696,0.574869573,1,3.58706665,1,0.495181978,0.430906117,1,3.064834595,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.496564507,0.490707517,1,0.495601416,0.569359601,1,3.597747803,1,0.497527629,0.412055433,1,3.009841919,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.500131726,0.477937579,1,0.495122969,0.573399305,1,3.605453491,1,0.505140483,0.382475883,1,2.954681396,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.49577111,0.497703552,1,0.497172952,0.567180634,1,3.614974976,1,0.494369239,0.428226501,1,3.053619385,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.495966762,0.515769839,1,0.495697051,0.586105585,1,3.629714966,1,0.496236473,0.445434034,1,3.086624146,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496064,0.495313942,0.494630814,1,0.490829408,0.573332787,1,3.638427734,1,0.499798506,0.415928811,1,3.068435669,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.49571842,0.490252882,1,0.491493732,0.581915736,1,3.629837036,1,0.499943107,0.398590028,1,3.036071777,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.493402362,0.523005784,1,0.491860509,0.58107686,1,3.637756348,1,0.494944245,0.464934677,1,3.136978149,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.498718917,0.537464857,1,0.497753412,0.579114079,1,3.614868164,1,0.499684393,0.495815665,1,3.16545105,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.4851515,0.504819632,1,0.480792969,0.558924437,1,3.626052856,1,0.48951003,0.450714856,1,3.106231689,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.49727425,0.510519207,1,0.498176277,0.576928198,1,3.614303589,1,0.496372223,0.444110185,1,3.085327148,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.499902546,0.506136477,1,0.493120164,0.575479031,1,3.636581421,1,0.506684899,0.436793923,1,3.103118896,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.492982805,0.513781428,1,0.491177946,0.562518954,1,3.644287109,1,0.494787633,0.465043873,1,3.150421143,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496128,0.495910197,0.528783023,1,0.49597317,0.573286355,1,3.638717651,1,0.495847225,0.484279692,1,3.182312012,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.500450969,0.510530829,1,0.497802943,0.529423118,1,3.662811279,1,0.503099024,0.491638511,1,3.296356201,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.494765103,0.508283734,1,0.494898826,0.565792561,1,3.648040771,1,0.49463141,0.450774878,1,3.174758911,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.491921186,0.522169769,1,0.495172769,0.57970506,1,3.679046631,1,0.488669604,0.464634508,1,3.179168701,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.49541685,0.507316113,1,0.493549883,0.562028289,1,3.645645142,1,0.497283816,0.452603936,1,3.134567261,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.491866708,0.54594624,1,0.497435182,0.570480287,1,3.684280396,1,0.486298233,0.521412253,1,3.269317627,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.49574703,0.53640449,1,0.503934264,0.579269588,1,3.696960449,1,0.487559825,0.493539393,1,3.259384155,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.485761851,0.517312288,1,0.488094807,0.552901506,1,3.660934448,1,0.483428895,0.48172304,1,3.213302612,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496192,0.49435395,0.496112883,1,0.500656843,0.56903547,1,3.677520752,1,0.488051027,0.423190296,1,3.106674194,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.50264585,0.461229146,1,0.501664221,0.578799665,1,3.675048828,1,0.503627539,0.343658656,1,2.964874268,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.492359996,0.528496504,1,0.49290964,0.578550279,1,3.670532227,1,0.491810381,0.478442699,1,3.22102356,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.497491002,0.501285315,1,0.499700487,0.576529741,1,3.672592163,1,0.495281518,0.426040858,1,3.094558716,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.492091835,0.520889342,1,0.486624867,0.553602338,1,3.618606567,1,0.497558802,0.488176316,1,3.304321289,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.492023408,0.538579285,1,0.49575597,0.575100839,1,3.649383545,1,0.488290876,0.502057731,1,3.261276245,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.498391271,0.506006479,1,0.494736403,0.561432421,1,3.67276001,1,0.502046108,0.450580478,1,3.152648926,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.497101307,0.518930256,1,0.497939795,0.569269598,1,3.686584473,1,0.496262789,0.468590915,1,3.16897583,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496256,0.49063462,0.519764841,1,0.49304691,0.570324719,1,3.687225342,1,0.488222301,0.469204992,1,3.206710815,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496320,0.499003947,0.483613253,1,0.495652795,0.567430258,1,3.677886963,1,0.502355099,0.399796247,1,3.103622437,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496320,0.492669702,0.491733462,1,0.488459706,0.55823791,1,3.665039063,1,0.496879697,0.425229013,1,3.135223389,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
602496320,0.493539095,0.554247379,1,0.496764779,0.565720856,1,3.656188965,1,0.490313441,0.542773843,1,3.322738647,1,4,51273,23/02/2017,female,2019-06-19_15-57,cat,2,10,7,1,4,prime,flor,NA
