SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,participant,dateBirth,sex,dateTest,language,list,trial,trialID,trialType,getter,phase,stimulus,locationTarget
2.896842e+11,0.4944097,0.2734405,1,0.4869374,0.2048575,1,3.161896,1,0.501882,0.3420235,1,3.340714,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.4964701,0.3708664,1,0.4988879,0.3834125,1,3.47435,1,0.4940524,0.3583202,1,3.265717,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.5041827,0.3310726,1,0.4983141,0.3323779,1,3.381409,1,0.5100513,0.3297673,1,3.338684,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.4897271,0.2994988,1,0.4760498,0.2629217,1,3.429718,1,0.5034044,0.3360759,1,3.280563,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.4974598,0.3174731,1,0.4871313,0.284716,1,3.20665,1,0.5077884,0.3502301,1,3.310532,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.5001231,0.319329,1,0.4902909,0.313951,1,3.340607,1,0.5099553,0.324707,1,3.222153,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.4991572,0.3209684,1,0.4998761,0.3165242,1,3.312378,1,0.4984383,0.3254126,1,3.205154,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.496803,0.3368757,1,0.4868027,0.3155948,1,3.360809,1,0.5068033,0.3581565,1,3.32576,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896842e+11,0.4927114,0.3372462,1,0.4778818,0.3299535,1,3.331009,1,0.5075411,0.3445389,1,3.295013,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.5063812,0.2939401,1,0.5032424,0.236984,1,3.157928,1,0.5095201,0.3508961,1,3.256165,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.4965608,0.2842816,1,0.490979,0.2266151,1,3.393265,1,0.5021424,0.3419481,1,3.2724,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.4958289,0.2962818,1,0.4828123,0.2625874,1,3.223679,1,0.5088454,0.3299761,1,3.28418,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.5033852,0.3142802,1,0.5026521,0.2820957,1,3.193787,1,0.5041183,0.3464646,1,3.207703,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.4948872,0.3130641,1,0.4904308,0.2845029,1,3.337265,1,0.4993437,0.3416253,1,3.155457,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.502896,0.3026588,1,0.4965008,0.2689395,1,3.18634,1,0.5092912,0.3363781,1,3.267532,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.4992399,0.3323448,1,0.5013974,0.3645099,1,3.524338,1,0.4970824,0.3001797,1,3.303162,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.4880148,0.2628081,1,0.4739887,0.1980498,1,3.197418,1,0.5020408,0.3275664,1,3.280487,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.4960384,0.2995564,1,0.4910986,0.2436066,1,3.221603,1,0.5009783,0.3555062,1,3.278122,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.508574,0.303181,1,0.5025685,0.2790354,1,3.19635,1,0.5145796,0.3273266,1,3.262589,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.497108,0.3149815,1,0.4930061,0.2881116,1,3.18161,1,0.5012099,0.3418515,1,3.234009,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896843e+11,0.495965,0.2903402,1,0.4892333,0.2715188,1,3.205429,1,0.5026967,0.3091616,1,3.218475,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4924847,0.3010746,1,0.4862991,0.2659439,1,3.174393,1,0.4986702,0.3362052,1,3.282089,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4914737,0.286261,1,0.490919,0.2410278,1,3.142288,1,0.4920285,0.3314942,1,3.258408,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4927541,0.3499924,1,0.4913656,0.365882,1,3.458038,1,0.4941426,0.3341028,1,3.259415,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4940589,0.3234581,1,0.4956476,0.3246566,1,3.354675,1,0.4924702,0.3222596,1,3.262878,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4942556,0.3543249,1,0.4931596,0.3719866,1,3.509613,1,0.4953515,0.3366632,1,3.286057,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4944964,0.302519,1,0.4885897,0.2867799,1,3.199387,1,0.5004031,0.318258,1,3.266068,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4972015,0.3299382,1,0.5020291,0.3289573,1,3.4599,1,0.4923739,0.3309191,1,3.218918,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4898374,0.3087887,1,0.4847434,0.2955231,1,3.393326,1,0.4949313,0.3220542,1,3.247818,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4916841,0.3397731,1,0.4883904,0.3339393,1,3.43721,1,0.4949778,0.3456068,1,3.212036,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.4868325,0.3146855,1,0.4863066,0.2948961,1,3.326523,1,0.4873583,0.3344748,1,3.232468,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.494834,0.2991845,1,0.494023,0.264102,1,3.287735,1,0.495645,0.3342669,1,3.260345,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896844e+11,0.5019606,0.2636823,1,0.5006812,0.1723211,1,3.252472,1,0.5032401,0.3550435,1,3.208435,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896845e+11,0.4900649,0.2933624,1,0.4936842,0.2718321,1,3.285751,1,0.4864456,0.3148928,1,3.10524,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896845e+11,0.4872472,0.2792543,1,0.4834776,0.267322,1,3.243668,1,0.4910167,0.2911867,1,3.293167,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896845e+11,0.4820588,0.2722636,1,0.4853348,0.240819,1,3.202225,1,0.4787828,0.3037082,1,3.084549,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896845e+11,0.4861633,0.3099992,1,0.4902085,0.2896616,1,3.248901,1,0.4821181,0.3303367,1,3.078049,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896845e+11,0.4941722,0.293527,1,0.4827427,0.261286,1,3.153015,1,0.5056018,0.325768,1,3.285995,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
2.896845e+11,0.4897754,0.311555,1,0.4814517,0.2871728,1,3.154892,1,0.4980991,0.3359372,1,3.205246,1,012,2017-05-01,m,2019-10-01_17-09,spa,2,1,5,cognate,4,baseline,coche,center
