SystemTimeStamp,meanX,meanY,meanValidity,lX,lY,lV,lPupil,lPupilV,rX,rY,rV,rPupil,rPupilV,language,list,numtrial_lista,trial,process,extra
108073216,,,0.5,0.2894278466702,0.3799553215504,1,3.453857421875,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073224,,,0.5,0.2904027104378,0.2981223464012,1,3.306747436523,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073232,,,0.5,0.2912403345108,0.3674236238003,1,3.470947265625,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073240,,,0.5,0.2876226603985,0.3834814429283,1,3.494003295898,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073248,,,0.5,0.2920362055302,0.3606826066971,1,3.482131958008,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073256,,,0.5,0.2935737967491,0.3726751208305,1,3.48957824707,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073264,,,0.5,0.2886316478252,0.3398542702198,1,3.454071044922,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073272,,,0.5,0.2893203496933,0.3686956465244,1,3.456512451172,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073280,,,0.5,0.2919021546841,0.3680818378925,1,3.495635986328,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073288,,,0.5,0.293369114399,0.3516092896461,1,3.473251342773,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073296,,,0.5,0.2957571148872,0.354816287756,1,3.466949462891,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073304,,,0.5,0.2932053208351,0.3310191333294,1,3.455749511719,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073312,,,0.5,0.2933344244957,0.3521617949009,1,3.534393310547,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073320,,,0.5,0.2879920899868,0.3419965803623,1,3.474548339844,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073328,,,0.5,0.2895247340202,0.3406555354595,1,3.477813720703,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073336,,,0.5,0.2837375104427,0.3362771272659,1,3.539855957031,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073344,,,0.5,0.2882469892502,0.3480909764767,1,3.540771484375,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073352,,,0.5,0.2885008752346,0.3450588285923,1,3.497451782227,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073360,,,0.5,0.2912811338902,0.330769687891,1,3.547607421875,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073368,,,0.5,0.2943008840084,0.3533149063587,1,3.570846557617,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073376,,,0.5,0.2956273555756,0.3486618697643,1,3.564239501953,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073392,,,0.5,0.2940578460693,0.3502632677555,1,3.561721801758,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073400,,,0.5,0.2902576327324,0.3317856192589,1,3.542984008789,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073408,,,0.5,0.2969725131989,0.3568959534168,1,3.574722290039,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073416,,,0.5,0.2877153456211,0.2936929166317,1,3.465789794922,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073424,,,0.5,0.2916968166828,0.3484808206558,1,3.519256591797,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073432,,,0.5,0.2928598821163,0.3246080875397,1,3.505920410156,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073440,,,0.5,0.2946044504642,0.3512104153633,1,3.506317138672,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073448,,,0.5,0.2925551533699,0.3495087623596,1,3.52458190918,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073456,,,0.5,0.2924771010876,0.3397871553898,1,3.529983520508,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073464,,,0.5,0.3132286071777,0.3132923543453,1,3.296371459961,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073480,,,0.5,0.3364776670933,0.2997544109821,1,3.198684692383,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073488,,,0.5,0.3599470257759,0.2600845694542,1,2.968444824219,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073496,,,0.5,0.2911614477634,0.3189328610897,1,3.385375976563,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073504,,,0.5,0.289539963007,0.3245626688004,1,3.371353149414,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073512,,,0.5,0.298049390316,0.3445203602314,1,3.430068969727,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073520,,,0.5,0.2960718870163,0.3549414277077,1,3.470809936523,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073528,,,0.5,0.2977468669415,0.3590541481972,1,3.444519042969,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073536,,,0.5,0.2973438501358,0.3650192320347,1,3.482543945313,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073544,,,0.5,0.3017039000988,0.3533118367195,1,3.442306518555,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073552,,,0.5,0.2975993156433,0.3650720119476,1,3.437469482422,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073560,,,0.5,0.297173589468,0.3488945364952,1,3.436874389648,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073568,,,0.5,0.2923578321934,0.3908296525478,1,3.47038269043,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073576,,,0.5,0.2715862691402,0.4920743405819,1,3.511108398438,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073584,,,0.5,0.2737716734409,0.5605866909027,1,3.528945922852,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073592,,,0.5,0.2678844332695,0.6169540882111,1,3.543426513672,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073600,,,0.5,0.2836253046989,0.6427363753319,1,3.596069335938,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073608,,,0.5,0.2678505480289,0.6184541583061,1,3.535995483398,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073616,,,0.5,0.2639445662498,0.6102110147476,1,3.551208496094,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073624,,,0.5,0.2710031867027,0.567685008049,1,3.551818847656,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073632,,,0.5,0.2690162062645,0.6623211503029,1,3.535186767578,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073640,,,0.5,0.265089392662,0.5985058546066,1,3.53352355957,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073648,,,0.5,0.2692333757877,0.6180068850517,1,3.546569824219,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073656,,,0.5,0.2657435238361,0.6214241981506,1,3.542510986328,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073664,,,0.5,0.27111312747,0.6217721700668,1,3.550674438477,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073672,,,0.5,0.2657286822796,0.5604823827744,1,3.500564575195,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073680,,,0.5,0.2707148790359,0.614800453186,1,3.538299560547,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073688,,,0.5,0.2704601883888,0.610915184021,1,3.537689208984,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073696,,,0.5,0.2682215571404,0.6123229265213,1,3.55322265625,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073704,,,0.5,0.2760126292706,0.6221239566803,1,3.570541381836,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073712,,,0.5,0.2729097604752,0.6301201581955,1,3.576873779297,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073720,,,0.5,0.2709974646568,0.6230984926224,1,3.57649230957,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073728,,,0.5,0.2636153101921,0.6236944794655,1,3.550872802734,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073736,,,0.5,0.2686575055122,0.6254254579544,1,3.603088378906,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073744,,,0.5,0.2623183131218,0.6181529760361,1,3.572967529297,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073752,,,0.5,0.2686109244823,0.6223110556602,1,3.604797363281,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073760,,,0.5,0.2632428109646,0.626398563385,1,3.613296508789,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073768,,,0.5,0.2681813538074,0.6168832182884,1,3.597869873047,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073776,,,0.5,0.2714127898216,0.622531235218,1,3.620147705078,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073784,,,0.5,0.2600947618484,0.6087301969528,1,3.575454711914,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073792,,,0.5,0.2638883590698,0.6096186637878,1,3.598709106445,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073800,,,0.5,0.2697295248508,0.6151309609413,1,3.623626708984,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073808,,,0.5,0.2659623324871,0.6114974021912,1,3.598831176758,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073824,,,0.5,0.2617592215538,0.607478260994,1,3.611465454102,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073832,,,0.5,0.264184653759,0.6075549125671,1,3.620208740234,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073840,,,0.5,0.2614295482635,0.6072923541069,1,3.600967407227,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073848,,,0.5,0.261621773243,0.6048814058304,1,3.602157592773,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073856,,,0.5,0.2623551785946,0.6096006035805,1,3.610336303711,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073864,,,0.5,0.2609604895115,0.6083072423935,1,3.614471435547,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073880,,,0.5,0.2631361782551,0.5525156855583,1,3.648941040039,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073888,0.5484317541122,1.043468952179,1,0.2675625085831,0.6084124445915,1,3.643188476563,1,0.8293010592461,1.478525400162,1,2.729248046875,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073896,,,0.5,0.2743522822857,0.6100579500198,1,3.600158691406,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073904,,,0.5,0.276824504137,0.6137670874596,1,3.611175537109,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073912,,,0.5,0.2542738616467,0.5970193147659,1,3.733444213867,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073920,,,0.5,0.2814826071262,0.6136195063591,1,3.57975769043,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073928,,,0.5,0.2499796003103,0.596021771431,1,3.735046386719,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073936,,,0.5,0.2586910128593,0.5918329954147,1,3.751312255859,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073944,,,0.5,0.2545564472675,0.5918589830399,1,3.726974487305,1,,,0,,0,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073952,,,0.5,,,0,,0,0.2403201460838,0.6162596344948,1,3.727401733398,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073960,,,0.5,,,0,,0,0.244955599308,0.6077684164047,1,3.792572021484,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073968,,,0.5,,,0,,0,0.2370577305555,0.6047432422638,1,3.806625366211,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073976,,,0.5,,,0,,0,0.2354580014944,0.6132706999779,1,3.7822265625,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073984,,,0.5,,,0,,0,0.2430532425642,0.6133645772934,1,3.804168701172,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108073992,,,0.5,,,0,,0,0.2460343241692,0.6364392638206,1,3.851440429688,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074000,,,0.5,,,0,,0,0.2396509349346,0.6175236105919,1,3.804321289063,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074008,,,0.5,,,0,,0,0.2489992082119,0.628798186779,1,3.852798461914,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074016,,,0.5,,,0,,0,0.2415219545364,0.5933199524879,1,3.788391113281,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074024,,,0.5,,,0,,0,0.2425627708435,0.5952464342117,1,3.7529296875,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074032,,,0.5,,,0,,0,0.2405524402857,0.6171622872353,1,3.808624267578,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074040,,,0.5,,,0,,0,0.2476837784052,0.603251516819,1,3.774826049805,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074048,,,0.5,,,0,,0,0.2386638075113,0.5878374576569,1,3.733291625977,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074056,,,0.5,,,0,,0,0.2494237720966,0.5507739186287,1,3.755065917969,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074064,0.2659937441349,0.4602029919624,1,0.2720851004124,0.4810097813606,1,3.79118347168,1,0.2599023878574,0.4393962323666,1,3.609222412109,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074072,0.2802481651306,0.4399393200874,1,0.2781082689762,0.4374608099461,1,3.837890625,1,0.2823880910873,0.4424178600311,1,3.576889038086,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074080,0.2827062010765,0.3801568746567,1,0.2841314673424,0.3939118385315,1,3.855834960938,1,0.281280964613,0.3664019405842,1,3.63232421875,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074088,0.2884208858013,0.333790063858,1,0.291187107563,0.3577690422535,1,3.648834228516,1,0.2856546640396,0.3098110556602,1,3.577499389648,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074096,0.2889655828476,0.3413780331612,1,0.2878490388393,0.3510331511497,1,3.695922851563,1,0.2900821566582,0.3317229449749,1,3.450744628906,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074104,0.2870115041733,0.3494639992714,1,0.2853050231934,0.3682732582092,1,3.726593017578,1,0.2887179851532,0.3306547403336,1,3.451629638672,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074112,0.286344408989,0.3425963521004,1,0.2827810943127,0.3515964746475,1,3.681533813477,1,0.2899076938629,0.3335962593555,1,3.454559326172,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074120,0.2917113304138,0.3434947133064,1,0.2901937663555,0.3571294546127,1,3.707931518555,1,0.2932288944721,0.3298600018024,1,3.440277099609,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074128,0.288437962532,0.345694154501,1,0.2872081398964,0.3595498204231,1,3.691879272461,1,0.2896677851677,0.3318384885788,1,3.468536376953,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074136,0.2911116480827,0.3578181862831,1,0.2902661859989,0.3596140444279,1,3.698944091797,1,0.2919571101665,0.3560223579407,1,3.502334594727,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074144,0.2886812090874,0.3527032732964,1,0.2890840470791,0.3697387576103,1,3.688873291016,1,0.2882783710957,0.3356678187847,1,3.474243164063,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074160,0.2865615785122,0.3353340923786,1,0.282663077116,0.3188748061657,1,3.5810546875,1,0.2904600799084,0.3517933785915,1,3.484390258789,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074168,0.2936016321182,0.3514412343502,1,0.2982718646526,0.3661557137966,1,3.621963500977,1,0.2889313697815,0.3367267549038,1,3.461608886719,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074176,0.2899167835712,0.3644128441811,1,0.2891372740269,0.3849487006664,1,3.690872192383,1,0.2906962931156,0.343877017498,1,3.50471496582,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074184,0.2887261509895,0.3520405292511,1,0.2898805737495,0.3511562049389,1,3.668090820313,1,0.2875716984272,0.3529248535633,1,3.529861450195,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074192,0.2890253663063,0.3499076068401,1,0.2902438640594,0.361066609621,1,3.653411865234,1,0.2878068387508,0.3387486040592,1,3.469360351563,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074200,0.2910861968994,0.3611896038055,1,0.291907697916,0.3767101466656,1,3.660888671875,1,0.2902646958828,0.3456690907478,1,3.468002319336,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074208,0.2951137423515,0.3779040277004,1,0.2977207303047,0.4089172482491,1,3.718200683594,1,0.2925067543983,0.3468908071518,1,3.484893798828,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074216,0.2925535440445,0.3630308806896,1,0.293645888567,0.3789195418358,1,3.653121948242,1,0.291461199522,0.3471422195435,1,3.477249145508,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074224,0.293219268322,0.3712868690491,1,0.2969263195992,0.3904764950275,1,3.67512512207,1,0.2895122468472,0.3520972430706,1,3.484146118164,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074232,0.2925530672073,0.3596553206444,1,0.2932905256748,0.3696920573711,1,3.645492553711,1,0.2918156385422,0.3496186137199,1,3.475173950195,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074240,0.2918230593204,0.3673722743988,1,0.2932409644127,0.3845263123512,1,3.646392822266,1,0.2904051542282,0.3502182066441,1,3.487655639648,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074248,0.2878838777542,0.3584934473038,1,0.2861234247684,0.3783908486366,1,3.632522583008,1,0.28964433074,0.3385960459709,1,3.459289550781,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074256,0.2910196781158,0.3618370294571,1,0.2925393879414,0.3714237511158,1,3.641235351563,1,0.2894999682903,0.3522503376007,1,3.481185913086,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074264,0.2895578145981,0.3325799405575,1,0.2900844216347,0.3227245509624,1,3.484481811523,1,0.2890312373638,0.3424353301525,1,3.474411010742,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074272,0.2915296256542,0.3485325276852,1,0.2936317622662,0.3470281660557,1,3.453704833984,1,0.2894274890423,0.3500368893147,1,3.461395263672,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074280,0.2897163033485,0.3659620881081,1,0.2910732030869,0.375965565443,1,3.592437744141,1,0.2883594334126,0.3559586405754,1,3.481231689453,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074288,0.2888558506966,0.3457775712013,1,0.2885924577713,0.3386630117893,1,3.563278198242,1,0.2891192138195,0.3528921604156,1,3.475311279297,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074296,0.2910025715828,0.3490847945213,1,0.2925906181335,0.3475707173347,1,3.590759277344,1,0.2894144952297,0.3505989015102,1,3.465057373047,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074304,0.2901639640331,0.3676320910454,1,0.2896699011326,0.3781287372112,1,3.691543579102,1,0.2906580269337,0.3571354150772,1,3.469207763672,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074312,0.288809299469,0.3575327992439,1,0.2870337069035,0.3654992282391,1,3.680221557617,1,0.2905848622322,0.3495664000511,1,3.466583251953,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074320,0.29457077384,0.3758565187454,1,0.2980729937553,0.3931769430637,1,3.65380859375,1,0.2910685539246,0.3585360944271,1,3.485137939453,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074328,0.2936882674694,0.3596259355545,1,0.2951790094376,0.3787081539631,1,3.68815612793,1,0.2921975255013,0.3405436873436,1,3.436965942383,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074336,0.2947792410851,0.3683920502663,1,0.2974700629711,0.3855874538422,1,3.677963256836,1,0.2920883893967,0.351196616888,1,3.478302001953,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074344,0.2913635373116,0.3584662973881,1,0.2909391820431,0.3646882176399,1,3.707000732422,1,0.2917879223824,0.3522443771362,1,3.471054077148,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074352,0.2955820560455,0.3556218147278,1,0.2986159622669,0.3593782484531,1,3.657043457031,1,0.2925481498241,0.3518654108047,1,3.473007202148,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074368,0.2945884466171,0.3702282905579,1,0.2957506477833,0.3785631656647,1,3.683181762695,1,0.293426245451,0.3618933856487,1,3.499435424805,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074376,0.2964352369308,0.3606673181057,1,0.2970371842384,0.3750421702862,1,3.668350219727,1,0.2958332896233,0.3462924659252,1,3.453231811523,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074384,0.2969049811363,0.3701533079147,1,0.2982205450535,0.3912081718445,1,3.648513793945,1,0.2955894172192,0.3490984141827,1,3.465515136719,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074392,0.294970870018,0.3764061033726,1,0.2960513234138,0.3930780887604,1,3.656509399414,1,0.2938904464245,0.3597341179848,1,3.478118896484,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074400,0.296531021595,0.3689776062965,1,0.2975341975689,0.3779711127281,1,3.672576904297,1,0.2955278754234,0.359984099865,1,3.492294311523,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074408,0.2947673499584,0.361389875412,1,0.2952195107937,0.364134311676,1,3.669906616211,1,0.2943151891232,0.3586454689503,1,3.500030517578,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074416,0.2962377071381,0.3674476742744,1,0.2961339056492,0.3916884064674,1,3.66828918457,1,0.2963414788246,0.3432069420815,1,3.450576782227,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074424,0.2937163412571,0.3633155226707,1,0.2930619120598,0.3722468018532,1,3.669631958008,1,0.2943707704544,0.3543842434883,1,3.49658203125,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074432,0.2917866110802,0.3534074127674,1,0.2907667458057,0.3376040160656,1,3.64111328125,1,0.2928064465523,0.3692108094692,1,3.534469604492,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074440,0.295353770256,0.3714761435986,1,0.2946766912937,0.3945443034172,1,3.57438659668,1,0.2960308790207,0.3484079837799,1,3.475189208984,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074448,0.2935963273048,0.3628492057323,1,0.2929527759552,0.3780854046345,1,3.625595092773,1,0.2942399084568,0.3476130068302,1,3.486419677734,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074456,0.2951192259789,0.3707222640514,1,0.2942371368408,0.3697364628315,1,3.666152954102,1,0.2960013449192,0.3717080652714,1,3.547912597656,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074464,0.2938203215599,0.3486549854279,1,0.2947728633881,0.3420670330524,1,3.716735839844,1,0.2928677797318,0.3552429676056,1,3.516830444336,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074472,0.2939719557762,0.3581164479256,1,0.294557005167,0.3548956215382,1,3.722854614258,1,0.2933869063854,0.361337274313,1,3.515335083008,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074480,0.3030683398247,0.3474362194538,1,0.2948421835899,0.3407255411148,1,3.728973388672,1,0.3112945258617,0.3541468977928,1,3.508453369141,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074488,0.3137989938259,0.3321654200554,1,0.3137837350368,0.3335529267788,1,3.777252197266,1,0.313814252615,0.330777913332,1,3.474639892578,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074504,0.3123052716255,0.3578040599823,1,0.3156687617302,0.3617343306541,1,3.78971862793,1,0.3089417815208,0.3538737595081,1,3.519149780273,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074512,0.3131450414658,0.3443187177181,1,0.3130872547626,0.3421695232391,1,3.831130981445,1,0.3132028579712,0.3464679121971,1,3.495666503906,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
108074520,0.3130258321762,0.3624919056892,1,0.3119872510433,0.370853126049,1,3.752487182617,1,0.3140644431114,0.3541307151318,1,3.528106689453,1,spa,1,21,21,TARGET_DISTRACTOR,pajaro-camiseta
