"ID"	"trialType"	"TimeBin"	"Language"	"Profile"	"TotalSamples"	"SamplesTarget"	"SamplesDistractor"	"AOI"	"ProbFix"	"Time"
"cognatepriming9"	"noncognate"	17	"Catalan"	"Bilingual"	84	34	46	"Distractor"	0.547619047619048	1700
"cognatepriming9"	"noncognate"	18	"Catalan"	"Bilingual"	84	24	59	"Target"	0.285714285714286	1800
"cognatepriming9"	"noncognate"	18	"Catalan"	"Bilingual"	84	24	59	"Distractor"	0.702380952380952	1800
"cognatepriming9"	"noncognate"	19	"Catalan"	"Bilingual"	84	24	60	"Target"	0.285714285714286	1900
"cognatepriming9"	"noncognate"	19	"Catalan"	"Bilingual"	84	24	60	"Distractor"	0.714285714285714	1900
"cognatepriming9"	"noncognate"	20	"Catalan"	"Bilingual"	77	16	58	"Target"	0.207792207792208	2000
"cognatepriming9"	"noncognate"	20	"Catalan"	"Bilingual"	77	16	58	"Distractor"	0.753246753246753	2000
"cognatepriming9"	"unrelated"	1	"Catalan"	"Bilingual"	130	NA	NA	"Target"	NA	100
"cognatepriming9"	"unrelated"	1	"Catalan"	"Bilingual"	130	NA	NA	"Distractor"	NA	100
"cognatepriming9"	"unrelated"	2	"Catalan"	"Bilingual"	120	0	24	"Target"	0	200
"cognatepriming9"	"unrelated"	2	"Catalan"	"Bilingual"	120	0	24	"Distractor"	0.2	200
"cognatepriming9"	"unrelated"	3	"Catalan"	"Bilingual"	120	7	24	"Target"	0.0583333333333333	300
"cognatepriming9"	"unrelated"	3	"Catalan"	"Bilingual"	120	7	24	"Distractor"	0.2	300
"cognatepriming9"	"unrelated"	4	"Catalan"	"Bilingual"	120	38	20	"Target"	0.316666666666667	400
"cognatepriming9"	"unrelated"	4	"Catalan"	"Bilingual"	120	38	20	"Distractor"	0.166666666666667	400
"cognatepriming9"	"unrelated"	5	"Catalan"	"Bilingual"	120	60	45	"Target"	0.5	500
"cognatepriming9"	"unrelated"	5	"Catalan"	"Bilingual"	120	60	45	"Distractor"	0.375	500
"cognatepriming9"	"unrelated"	6	"Catalan"	"Bilingual"	120	60	48	"Target"	0.5	600
"cognatepriming9"	"unrelated"	6	"Catalan"	"Bilingual"	120	60	48	"Distractor"	0.4	600
"cognatepriming9"	"unrelated"	7	"Catalan"	"Bilingual"	120	63	41	"Target"	0.525	700
"cognatepriming9"	"unrelated"	7	"Catalan"	"Bilingual"	120	63	41	"Distractor"	0.341666666666667	700
"cognatepriming9"	"unrelated"	8	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	800
"cognatepriming9"	"unrelated"	8	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	800
"cognatepriming9"	"unrelated"	9	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	900
"cognatepriming9"	"unrelated"	9	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	900
"cognatepriming9"	"unrelated"	10	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1000
"cognatepriming9"	"unrelated"	10	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1000
"cognatepriming9"	"unrelated"	11	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1100
"cognatepriming9"	"unrelated"	11	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1100
"cognatepriming9"	"unrelated"	12	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1200
"cognatepriming9"	"unrelated"	12	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1200
"cognatepriming9"	"unrelated"	13	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1300
"cognatepriming9"	"unrelated"	13	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1300
"cognatepriming9"	"unrelated"	14	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1400
"cognatepriming9"	"unrelated"	14	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1400
"cognatepriming9"	"unrelated"	15	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1500
"cognatepriming9"	"unrelated"	15	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1500
"cognatepriming9"	"unrelated"	16	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1600
"cognatepriming9"	"unrelated"	16	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1600
"cognatepriming9"	"unrelated"	17	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1700
"cognatepriming9"	"unrelated"	17	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1700
"cognatepriming9"	"unrelated"	18	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1800
"cognatepriming9"	"unrelated"	18	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1800
"cognatepriming9"	"unrelated"	19	"Catalan"	"Bilingual"	120	NA	NA	"Target"	NA	1900
"cognatepriming9"	"unrelated"	19	"Catalan"	"Bilingual"	120	NA	NA	"Distractor"	NA	1900
"cognatepriming9"	"unrelated"	20	"Catalan"	"Bilingual"	108	NA	NA	"Target"	NA	2000
"cognatepriming9"	"unrelated"	20	"Catalan"	"Bilingual"	108	NA	NA	"Distractor"	NA	2000
